2395,"Genre(s): Fantasy,                                            Adventure,                                            3D,                                            First-Person "
2396,"Genre(s): Action,                                            Role-Playing,                                            Shooter,                                            Action RPG,                                            Third-Person,                                            Fantasy "
2397,"Genre(s): Action,                                            Arcade "
2398,"Genre(s): General,                                            Strategy,                                            General "
2399,"Genre(s): Simulation,                                            Virtual,                                            Career "
2400,"Genre(s): Sports,                                            Traditional,                                            Team,                                            Football,                                            Management,                                            Management,                                            Sim "
2401,"Genre(s): Adventure,                                            General,                                            3D,                                            First-Person "
2402,"Genre(s): Strategy,                                            Real-Time,                                            Sci-Fi,                                            Sci-Fi,                                            General "
2403,"Genre(s): Action Adventure,                                            Fantasy,                                            General,                                            Fantasy "
2404,"Genre(s): Action,                                            Beat-'Em-Up,                                            2D "
2405,"Genre(s): Role-Playing,                                            Action RPG,                                            Action RPG "
2406,"Genre(s): Action,                                            Shooter,                                            Shooter,                                            Third-Person,                                            Historic,                                            Historic,                                            Arcade "
2407,"Genre(s): Action Adventure,                                            General,                                            Survival "
2408,"Genre(s): Role-Playing,                                            Action RPG,                                            Action Adventure,                                            General "
2409,"Genre(s): Action,                                            Role-Playing,                                            Shooter,                                            Japanese-Style,                                            First-Person,                                            Sci-Fi "
2410,"Genre(s): Action,                                            Simulation,                                            Flight,                                            Flight,                                            Combat "
2411,"Genre(s): Action,                                            Platformer,                                            Platformer,                                            2D,                                            2D "
2412,"Genre(s): Strategy,                                            General "
2413,"Genre(s): Massively Multiplayer,                                            Role-Playing,                                            Action RPG "
2414,"Genre(s): Action,                                            Shooter,                                            Shooter,                                            First-Person,                                            Sci-Fi,                                            Sci-Fi,                                            Arcade "
2415,"Genre(s): Simulation,                                            Virtual,                                            Career "
2416,"Genre(s): Sports,                                            Traditional,                                            Soccer,                                            Management "
2417,"Genre(s): Sports,                                            Traditional,                                            Team,                                            Soccer,                                            Sim,                                            Sim "
2418,"Genre(s): Adventure,                                            General,                                            General "
2419,"Genre(s): Strategy,                                            Turn-Based,                                            General "
2420,"Genre(s): Action,                                            Racing,                                            General,                                            General,                                            Arcade,                                            Automobile "
2421,"Genre(s): Action Adventure,                                            General,                                            Fantasy,                                            Linear "
2422,"Genre(s): Action,                                            Shooter,                                            Shooter,                                            Third-Person,                                            Sci-Fi,                                            Arcade "
2423,"Genre(s): Strategy,                                            Turn-Based,                                            Tactics "
2424,"Genre(s): Simulation,                                            Flight,                                            Modern Jet,                                            Modern Jet,                                            Combat "
2425,"Genre(s): Miscellaneous,                                            Virtual Life,                                            Strategy,                                            City Building,                                            Management,                                            Modern,                                            Modern,                                            Government "
2426,"Genre(s): Adventure,                                            General,                                            Point-and-Click "
2427,"Genre(s): Action,                                            Platformer,                                            Platformer,                                            2D,                                            2D "
2428,"Genre(s): Strategy,                                            Tycoon,                                            Management,                                            Tycoon,                                            Business / Tycoon "
2429,"Genre(s): Role-Playing,                                            Western-Style "
2430,"Genre(s): Strategy,                                            Turn-Based,                                            Fantasy,                                            General,                                            Fantasy "
2431,"Genre(s): Role-Playing,                                            General,                                            Japanese-Style "
2432,"Genre(s): Action,                                            Shooter,                                            Shooter,                                            Third-Person,                                            Sci-Fi,                                            Sci-Fi,                                            Arcade "
2433,"Genre(s): Strategy,                                            Action Adventure,                                            Real-Time,                                            General "
2434,"Genre(s): Adventure,                                            Visual Novel "
2435,"Genre(s): Puzzle,                                            Action,                                            General "
2436,"Genre(s): Strategy,                                            General,                                            Management,                                            Business / Tycoon "
2437,"Genre(s): Adventure,                                            3D,                                            First-Person "
2438,"Genre(s): Fantasy,                                            Adventure,                                            3D,                                            First-Person "
2439,"Genre(s): Strategy,                                            Turn-Based,                                            General "
2440,"Genre(s): Action Adventure,                                            Fantasy,                                            General,                                            Fantasy "
2441,"Genre(s): Strategy,                                            Tycoon,                                            Management,                                            Tycoon,                                            Business / Tycoon "
2442,"Genre(s): General,                                            Action,                                            Role-Playing,                                            General,                                            Massively Multiplayer "
2443,"Genre(s): Action Adventure,                                            Linear "
2444,"Genre(s): Action,                                            Shooter,                                            First-Person,                                            Arcade "
2445,"Genre(s): Adventure,                                            3D,                                            First-Person "
2446,"Genre(s): Strategy,                                            Real-Time,                                            General,                                            Tactics "
2447,"Genre(s): Action Adventure,                                            General,                                            Linear "
2448,"Genre(s): Action,                                            General "
2449,"Genre(s): Adventure,                                            Point-and-Click "
2450,"Genre(s): Role-Playing,                                            Massively Multiplayer Online,                                            Massively Multiplayer,                                            Fantasy,                                            Fantasy "
2451,"Genre(s): Action Adventure,                                            General "
2452,"Genre(s): Strategy,                                            Real-Time,                                            Sci-Fi,                                            Sci-Fi,                                            General "
2453,"Genre(s): Driving,                                            Racing,                                            Simulation,                                            Stock Car,                                            Automobile "
2454,"Genre(s): Role-Playing,                                            PC-style RPG,                                            Western-Style "
2455,"Genre(s): General,                                            Action Adventure,                                            Adventure,                                            3D,                                            Linear,                                            Third-Person "
2456,"Genre(s): Action,                                            Action Adventure,                                            General,                                            Survival "
2457,"Genre(s): Role-Playing,                                            Action RPG "
2458,"Genre(s): Action,                                            Shooter,                                            Shooter,                                            First-Person,                                            Historic,                                            Historic,                                            Arcade "
2459,"Genre(s): Strategy,                                            Real-Time,                                            Historic,                                            General,                                            Historic "
2460,"Genre(s): Role-Playing,                                            General "
2461,"Genre(s): Action Adventure,                                            Horror,                                            Horror,                                            Survival "
2462,"Genre(s): Role-Playing,                                            Action RPG "
2463,"Genre(s): Role-Playing,                                            Massively Multiplayer Online,                                            Massively Multiplayer,                                            Fantasy,                                            Fantasy "
2464,"Genre(s): Action,                                            Action Adventure,                                            Platformer,                                            General,                                            Platformer,                                            3D,                                            3D "
2465,"Genre(s): Action,                                            Action Adventure,                                            General,                                            Open-World "
2466,"Genre(s): Action,                                            Beat-'Em-Up,                                            2D "
2467,"Genre(s): Adventure,                                            Visual Novel "
2468,"Genre(s): Strategy,                                            Management,                                            Business / Tycoon "
2469,"Genre(s): Driving,                                            Racing,                                            Simulation,                                            GT / Street,                                            GT / Street,                                            Automobile "
2470,"Genre(s): Action Adventure,                                            Fantasy,                                            General,                                            Fantasy "
2471,"Genre(s): Adventure,                                            General "
2472,"Genre(s): Action,                                            Miscellaneous,                                            Platformer,                                            Party / Minigame,                                            2D "
2473,"Genre(s): Strategy,                                            Turn-Based,                                            Wargame,                                            Turn-Based,                                            General "
2474,"Genre(s): Action,                                            Shooter,                                            Shooter,                                            First-Person,                                            Fantasy,                                            Fantasy,                                            Arcade "
2475,"Genre(s): Shooter,                                            Modern,                                            Modern,                                            Action,                                            Shooter,                                            First-Person,                                            Arcade "
2476,"Genre(s): Sports,                                            Individual,                                            Nature,                                            Hunting "
2477,"Genre(s): Adventure,                                            3D,                                            First-Person "
2478,"Genre(s): Action,                                            Platformer,                                            Platformer,                                            3D,                                            3D "
2479,"Genre(s): Action,                                            Shooter,                                            First-Person,                                            Arcade "
2480,"Genre(s): Role-Playing,                                            General,                                            Massively Multiplayer Online,                                            Massively Multiplayer,                                            Fantasy "
2481,"Genre(s): Action Adventure,                                            General "
2482,"Genre(s): Strategy,                                            Turn-Based,                                            Tactics "
2483,"Genre(s): Adventure,                                            3D,                                            Sci-Fi,                                            Sci-Fi,                                            Third-Person "
2484,"Genre(s): Action,                                            Fighting,                                            2D "
2485,"Genre(s): Action Adventure,                                            Historic,                                            General "
2486,"Genre(s): Simulation,                                            Virtual,                                            Virtual Life "
2487,"Genre(s): Strategy,                                            Turn-Based,                                            Card Battle "
2488,"Genre(s): Action,                                            Fighting,                                            2D,                                            3D "
2489,"Genre(s): Action,                                            Shooter,                                            Shooter,                                            Third-Person,                                            Sci-Fi,                                            Fantasy,                                            Arcade "
2490,"Genre(s): Action Adventure,                                            Adventure,                                            Third-Person,                                            Historic,                                            Linear,                                            Open-World,                                            Modern "
2491,"Genre(s): Adventure,                                            General,                                            General "
2492,"Genre(s): Adventure,                                            3D,                                            Modern,                                            Third-Person,                                            Modern "
2493,"Genre(s): Simulation,                                            Flight,                                            Sci-Fi,                                            Futuristic Jet,                                            Futuristic Jet,                                            Combat "
2494,"Genre(s): Strategy,                                            Real-Time,                                            Military,                                            General,                                            Tactics "
2495,"Genre(s): Action,                                            Shooter,                                            Shooter,                                            First-Person,                                            Fantasy,                                            Fantasy,                                            Arcade "
2496,"Genre(s): Adventure,                                            3D,                                            First-Person "
2497,"Genre(s): Role-Playing,                                            Action RPG "
2498,"Genre(s): Action,                                            Shooter,                                            Shooter,                                            Third-Person,                                            Modern,                                            Modern,                                            Arcade "
2499,"Genre(s): Action,                                            Role-Playing,                                            Platformer,                                            Action RPG,                                            3D "
2500,"Genre(s): Strategy,                                            Real-Time,                                            Sci-Fi,                                            Sci-Fi,                                            General "
2501,"Genre(s): Action Adventure,                                            General "
2502,"Genre(s): Action Adventure,                                            Historic,                                            General "
2503,"Genre(s): Strategy,                                            Management,                                            Business / Tycoon "
2504,"Genre(s): Strategy,                                            Turn-Based,                                            Fantasy,                                            General,                                            Fantasy "
2505,"Genre(s): Action,                                            Platformer,                                            3D "
2506,"Genre(s): Strategy,                                            Turn-Based,                                            Card Battle,                                            Tactics "
2507,"Genre(s): Strategy,                                            General,                                            General "
2508,"Genre(s): Strategy,                                            Adventure,                                            General,                                            3D,                                            First-Person "
2509,"Genre(s): Driving,                                            Racing,                                            Arcade,                                            Arcade,                                            Automobile "
2510,"Genre(s): Role-Playing,                                            Action RPG "
2511,"Genre(s): Adventure,                                            3D,                                            First-Person "
2512,"Genre(s): Strategy,                                            Real-Time,                                            Management,                                            Historic,                                            Historic,                                            Government "
2513,"Genre(s): Adventure,                                            General,                                            General "
2514,"Genre(s): Action,                                            Shooter,                                            Shooter,                                            Third-Person,                                            Sci-Fi,                                            Sci-Fi,                                            Arcade "
2515,"Genre(s): Action Adventure,                                            Sci-Fi,                                            Sci-Fi,                                            General "
2516,"Genre(s): Strategy,                                            Turn-Based,                                            General,                                            Tactics "
2517,"Genre(s): Action,                                            General,                                            General,                                            Beat-'Em-Up,                                            3D "
2518,"Genre(s): Action,                                            Shooter,                                            Shooter,                                            First-Person,                                            Historic,                                            Historic,                                            Arcade "
2519,"Genre(s): General,                                            Role-Playing,                                            Massively Multiplayer "
2520,"Genre(s): Role-Playing,                                            PC-style RPG,                                            PC-style RPG,                                            Western-Style "
2521,"Genre(s): Action Adventure,                                            Linear "
2522,"Genre(s): Strategy,                                            Turn-Based,                                            Historic,                                            General,                                            Historic "
2523,"Genre(s): Strategy,                                            Real-Time,                                            Historic,                                            General,                                            Historic "
2524,"Genre(s): Strategy,                                            Turn-Based,                                            4X "
2525,"Genre(s): Action,                                            Action Adventure,                                            General,                                            Survival "
2526,"Genre(s): Adventure,                                            Point-and-Click "
2527,"Genre(s): Action,                                            Driving,                                            Shooter,                                            Mission-based,                                            Shooter,                                            Third-Person,                                            Modern,                                            Modern,                                            Arcade "
2528,"Genre(s): Action Adventure,                                            Linear "
2529,"Genre(s): Adventure,                                            General,                                            General,                                            Point-and-Click "
2530,"Genre(s): Adventure,                                            3D,                                            First-Person,                                            Fantasy,                                            Fantasy "
2531,"Genre(s): Action,                                            Shooter,                                            Shooter,                                            Third-Person,                                            Sci-Fi,                                            Sci-Fi,                                            Arcade "
2532,"Genre(s): Adventure,                                            3D,                                            Third-Person "
2533,"Genre(s): Action,                                            Shooter,                                            Shoot-'Em-Up,                                            Top-Down "
2534,"Genre(s): Strategy,                                            Real-Time,                                            General,                                            Historic "
2535,"Genre(s): Strategy,                                            Real-Time,                                            General "
2536,"Genre(s): Action,                                            Platformer,                                            2D "
2537,"Genre(s): Adventure,                                            3D,                                            First-Person "
2538,"Genre(s): Simulation,                                            General,                                            General "
2539,"Genre(s): Strategy,                                            Turn-Based,                                            Tactics "
2540,"Genre(s): Adventure,                                            3D,                                            First-Person "
2541,"Genre(s): Adventure,                                            General,                                            General "
2542,"Genre(s): Simulation,                                            Sci-Fi,                                            Futuristic Jet,                                            Futuristic Jet "
2543,"Genre(s): Strategy,                                            Tycoon,                                            Management,                                            Business / Tycoon "
2544,"Genre(s): Simulation,                                            Virtual,                                            Virtual Life "
2545,"Genre(s): Simulation,                                            General,                                            Vehicle,                                            Civilian "
2546,"Genre(s): Role-Playing,                                            Action RPG "
2547,"Genre(s): Action,                                            Adventure,                                            General,                                            General,                                            Platformer,                                            2D "
2548,"Genre(s): Strategy,                                            Real-Time,                                            Historic,                                            General,                                            Historic "
2549,"Genre(s): Action Adventure,                                            Horror,                                            Horror,                                            Survival "
2550,"Genre(s): Strategy,                                            City Building,                                            Management,                                            Modern,                                            Modern,                                            Government "
2551,"Genre(s): Adventure,                                            General,                                            General,                                            Point-and-Click "
2552,"Genre(s): General,                                            Action Adventure,                                            Survival "
2553,"Genre(s): Strategy,                                            Real-Time,                                            Historic,                                            General,                                            Historic "
2554,"Genre(s): Action Adventure,                                            Horror,                                            Horror,                                            Survival "
2555,"Genre(s): Strategy,                                            Real-Time,                                            General,                                            Historic "
2556,"Genre(s): Adventure,                                            General,                                            General "
2557,"Genre(s): Action,                                            Beat-'Em-Up,                                            2D "
2558,"Genre(s): Action,                                            Beat-'Em-Up,                                            Beat-'Em-Up,                                            2D,                                            3D "
2559,"Genre(s): Action Adventure,                                            Racing,                                            General "
2560,"Genre(s): Miscellaneous,                                            Puzzle,                                            Puzzle,                                            General,                                            Puzzle,                                            General "
2561,"Genre(s): Strategy,                                            Turn-Based,                                            General,                                            Card Battle "
2562,"Genre(s): Action,                                            Platformer,                                            Platformer,                                            2D,                                            2D "
2563,"Genre(s): Strategy,                                            Turn-Based,                                            Historic,                                            General,                                            Historic "
2564,"Genre(s): Action Adventure,                                            Horror,                                            Horror,                                            Survival "
2565,"Genre(s): Strategy,                                            General,                                            General "
2566,"Genre(s): Strategy,                                            Real-Time,                                            Fantasy,                                            General,                                            Fantasy "
2567,"Genre(s): Strategy,                                            General "
2568,"Genre(s): Action,                                            Role-Playing,                                            Shooter,                                            Shooter,                                            Massively Multiplayer,                                            First-Person,                                            Sci-Fi,                                            Sci-Fi,                                            Arcade "
2569,"Genre(s): Action Adventure,                                            Survival "
2570,"Genre(s): Action Adventure,                                            General "
2571,"Genre(s): Role-Playing,                                            Action Adventure,                                            Survival,                                            Roguelike "
2572,"Genre(s): Strategy,                                            Real-Time,                                            Military,                                            General,                                            Military "
2573,"Genre(s): Strategy,                                            Real-Time,                                            Modern,                                            General,                                            Modern "
2574,"Genre(s): Shooter,                                            Sci-Fi,                                            Sci-Fi,                                            Action,                                            Action Adventure,                                            Shooter,                                            Survival,                                            First-Person,                                            Arcade "
2575,"Genre(s): Fighting,                                            3D,                                            Action,                                            Action Adventure,                                            Beat-'Em-Up,                                            Shooter,                                            Beat-'Em-Up,                                            Linear,                                            Third-Person,                                            3D,                                            Arcade "
2576,"Genre(s): General,                                            Strategy,                                            Real-Time,                                            Command "
2577,"Genre(s): Role-Playing,                                            Action RPG,                                            Action RPG "
2578,"Genre(s): Sports,                                            Team,                                            Football,                                            Sim "
2579,"Genre(s): Strategy,                                            Real-Time,                                            General,                                            General,                                            Defense "
2580,"Genre(s): Sports,                                            Individual,                                            Skate / Skateboard "
2581,"Genre(s): Historic,                                            Role-Playing,                                            Action Adventure,                                            General,                                            Action RPG "
2582,"Genre(s): Strategy,                                            Real-Time,                                            Tactics "
2583,"Genre(s): Adventure,                                            General "
2584,"Genre(s): Role-Playing,                                            PC-style RPG,                                            Western-Style "
2585,"Genre(s): Adventure,                                            Third-Person,                                            Point-and-Click,                                            Modern "
2586,"Genre(s): Simulation,                                            General,                                            General,                                            Space,                                            Combat "
2587,"Genre(s): Strategy,                                            Real-Time,                                            Historic,                                            General,                                            Historic "
2588,"Genre(s): Role-Playing,                                            PC-style RPG,                                            General,                                            Action RPG "
2589,"Genre(s): Adventure,                                            General,                                            Point-and-Click "
2590,"Genre(s): Action,                                            Action Adventure,                                            Shooter,                                            Survival,                                            Shoot-'Em-Up,                                            Top-Down "
2591,"Genre(s): Adventure,                                            General,                                            Point-and-Click "
2592,"Genre(s): Adventure,                                            General "
2593,"Genre(s): Role-Playing,                                            Action RPG,                                            Action RPG "
2594,"Genre(s): Miscellaneous,                                            General,                                            General "
2595,"Genre(s): Role-Playing,                                            Roguelike "
2596,"Genre(s): Strategy,                                            Turn-Based,                                            Tactics "
2597,"Genre(s): Sports,                                            Traditional,                                            Individual,                                            Golf,                                            Arcade "
2598,"Genre(s): Action,                                            Shooter,                                            Shoot-'Em-Up,                                            Top-Down "
2599,"Genre(s): Adventure,                                            General,                                            3D,                                            First-Person "
2600,"Genre(s): Action Adventure,                                            General "
2601,"Genre(s): Adventure,                                            General "
2602,"Genre(s): Action,                                            Beat-'Em-Up,                                            2D,                                            3D "
2603,"Genre(s): Adventure,                                            General,                                            General,                                            Point-and-Click "
2604,"Genre(s): Action,                                            Action Adventure,                                            General,                                            General,                                            Fantasy "
2605,"Genre(s): Strategy,                                            Turn-Based,                                            General,                                            Modern,                                            Modern "
2606,"Genre(s): Action,                                            Shooter,                                            Shoot-'Em-Up,                                            Top-Down "
2607,"Genre(s): Adventure,                                            3D,                                            First-Person "
2608,"Genre(s): Strategy,                                            Real-Time,                                            Sci-Fi,                                            General "
2609,"Genre(s): Action,                                            General,                                            General,                                            Beat-'Em-Up,                                            3D "
2610,"Genre(s): Action Adventure,                                            General "
2611,"Genre(s): Puzzle,                                            Action "
2612,"Genre(s): Action,                                            General,                                            General "
2613,"Genre(s): Action,                                            Fighting,                                            2D "
2614,"Genre(s): Action,                                            Action Adventure,                                            Platformer,                                            Open-World,                                            Metroidvania "
2615,"Genre(s): Strategy,                                            Management,                                            Business / Tycoon "
2616,"Genre(s): Miscellaneous,                                            Puzzle,                                            Action,                                            Puzzle,                                            Action "
2617,"Genre(s): Miscellaneous,                                            Board / Card Game "
2618,"Genre(s): Adventure,                                            Simulation,                                            General "
2619,"Genre(s): Sci-Fi,                                            Small Spaceship,                                            Simulation,                                            Space,                                            Combat "
2620,"Genre(s): Action Adventure,                                            Survival "
2621,"Genre(s): Action,                                            Shooter,                                            First-Person,                                            Arcade "
2622,"Genre(s): Strategy,                                            Adventure,                                            Turn-Based,                                            3D,                                            Sci-Fi,                                            Third-Person,                                            General "
2623,"Genre(s): Strategy,                                            Turn-Based,                                            Wargame,                                            Turn-Based,                                            General "
2624,"Genre(s): Action,                                            Shooter,                                            Shooter,                                            First-Person,                                            Modern,                                            Modern,                                            Arcade "
2625,"Genre(s): Role-Playing,                                            Action RPG,                                            Action RPG "
2626,"Genre(s): Miscellaneous,                                            Board Games,                                            Board / Card Game "
2627,"Genre(s): Strategy,                                            Tycoon,                                            Management,                                            Tycoon,                                            Business / Tycoon "
